index,episode_time,steps,noise,episode_reward,avg_critic_loss,avg_actor_loss
0,2.4499984,147,0,23.133825,0,0
1,1.9999988,120,0,0.4085242,0.20032915,0.01634516
2,2.0666654,124,0,0.88482,0.14698629,-0.01148844
3,1.3166661,79,0,1.4056042,0.11711944,-0.034025393
4,0.94999975,57,0,1.7516178,0.0894644,-0.048850644
5,1.0666664,64,0,14.511589,0.106060445,-0.07868219
6,0.8666665,52,0,1.8060372,0.105501786,-0.11616503
7,0.7333333,44,0,3.7560184,0.08987123,-0.15385059
8,0.58333343,35,0,0.52113754,0.078372195,-0.19199832
9,0.5666668,34,0,1.781099,0.069896095,-0.2170812
10,0.5000002,30,0,0.541483,0.065005146,-0.21985045
11,0.5166668,31,0,1.9352049,0.06037331,-0.21961354
12,0.58333343,35,0,8.606507,0.07264421,-0.25421178
13,0.5166668,31,0,1.464375,0.06201824,-0.29243147
14,0.6333334,38,0,2.889798,0.05016159,-0.32264888
15,0.6000001,36,0,5.595836,0.0560176,-0.35054827
16,0.6666667,40,0,2.4199321,0.05321965,-0.37718517
17,1.2166662,73,0,6.700876,0.053491827,-0.47957215
18,0.88333315,53,0,2.1970394,0.047449663,-0.5717271
19,1.416666,85,0,3.6982563,0.04729701,-0.6321021
20,1.4999993,90,0,1.9856358,0.045601726,-0.7611715
21,0.91666645,55,0,7.377596,0.04589376,-0.8186603
22,0.94999975,57,0,3.3533325,0.040036164,-0.87891126
23,1.0333331,62,0,2.3355677,0.044344988,-0.93520904
24,0.71666664,43,0,3.9845774,0.041092023,-0.988354
25,0.7333333,44,0,0.39536726,0.032510668,-1.0405923
26,0.84999985,51,0,3.9472113,0.03641264,-1.0649273
27,0.74999994,45,0,1.4119442,0.036206376,-1.0781038
28,0.7333333,44,0,0.8159652,0.034146853,-1.1127864
29,1.0333331,62,0,12.893732,0.03678251,-1.1625268
30,1.3499994,81,0,5.2267523,0.033769105,-1.2417935
31,1.1999996,72,0,5.836795,0.036681663,-1.3476357
32,1.3999994,84,0,1.226287,0.03578583,-1.3746704
33,0.98333305,59,0,7.1003375,0.034055024,-1.4388624
34,1.416666,85,0,2.7296627,0.02855098,-1.4920671
35,1.3999994,84,0,12.991302,0.03333499,-1.5873649
36,0.7666666,46,0,1.1828346,0.031347767,-1.7439691
37,1.133333,68,0,1.0411315,0.030548312,-1.8108618
38,1.3166661,79,0,4.281202,0.033063106,-1.9998674
39,1.2333329,74,0,8.6867285,0.029688312,-2.1502817
40,0.98333305,59,0,5.2759733,0.034395788,-2.3038332
41,0.58333343,35,0,1.4059615,0.035405576,-2.3154793
42,0.71666664,43,0,7.4129057,0.032299906,-2.3170786
43,1.4499993,87,0,8.457234,0.0296778,-2.3331726
44,0.94999975,57,0,4.0797577,0.03088084,-2.3348722
45,0.7666666,46,0,1.971764,0.03259457,-2.3377512
46,1.1666663,70,0,1.2112318,0.029933289,-2.4100273
47,1.1999996,72,0,9.578874,0.027752733,-2.5333838
48,1.2499995,75,0,7.9727182,0.028924378,-2.646953
49,0.74999994,45,0,1.1741111,0.030936604,-2.7711554
50,1.3333328,80,0,1.8813449,0.027330404,-2.8421876
51,0.7666666,46,0,3.7934618,0.02870298,-2.8755503
52,0.8999998,54,0,4.4609175,0.026012562,-2.900581
53,1.5833325,95,0,3.3076248,0.024477443,-3.0002851
54,1.2166662,73,0,6.3236923,0.026591437,-3.178189
55,1.1666663,70,0,3.1115057,0.025622368,-3.2292151
56,0.7666666,46,0,4.7887726,0.027564295,-3.240438
57,0.6000001,36,0,1.1505846,0.028467666,-3.276299
58,0.7999999,48,0,4.0594935,0.029743124,-3.3373997
59,0.84999985,51,0,3.0959597,0.02954151,-3.4214573
60,0.7666666,46,0,3.566894,0.028364114,-3.4943016
61,0.6333334,38,0,1.675342,0.029111078,-3.4187021
62,0.8333332,50,0,5.536845,0.034414362,-3.489458
63,0.81666654,49,0,8.67445,0.028843889,-3.6248395
64,0.6000001,36,0,2.7772527,0.032625247,-3.6678808
65,0.7,42,0,1.6694593,0.030551016,-3.7417927
66,0.68333334,41,0,0.6958,0.029580383,-3.714199
67,0.81666654,49,0,3.3759713,0.031960513,-3.7694712
68,0.6333334,38,0,2.836839,0.03119112,-3.8047016
69,0.6666667,40,0,2.6995738,0.028811987,-3.9093359
70,0.74999994,45,0,4.635911,0.030875087,-3.8851717
71,0.65000004,39,0,2.3597667,0.031801786,-3.9600773
72,0.68333334,41,0,3.9215262,0.028996192,-4.0496135
