index,episode_time,steps,noise,episode_reward,avg_critic_loss,avg_actor_loss
0,2.4499984,147,0,23.113504,0,0
1,1.9999988,120,0,0.408579,0.20710179,-0.0025905278
2,2.1166654,127,0,0.87970024,0.14883797,-0.026334349
3,1.4333327,86,0,1.4343754,0.11749289,-0.04030656
4,1.0499997,63,0,1.9750941,0.08569515,-0.058685157
5,1.0999997,66,0,15.846415,0.11714669,-0.10418188
6,0.74999994,45,0,2.266492,0.10788552,-0.17009762
7,0.7,42,0,3.3456676,0.08912764,-0.21570313
8,0.5166668,31,0,0.5658394,0.08673125,-0.2412699
9,0.5166668,31,0,1.3451567,0.07300334,-0.24617454
10,0.48333353,29,0,0.5336048,0.066219434,-0.23341349
11,0.48333353,29,0,1.7877402,0.06690665,-0.24002542
12,0.5000002,30,0,7.1061697,0.075251386,-0.271383
13,0.48333353,29,0,1.3362517,0.05665288,-0.30165175
14,0.48333353,29,0,2.2656796,0.061922934,-0.32640666
15,0.48333353,29,0,4.6465397,0.05648816,-0.34732077
16,0.48333353,29,0,2.1182446,0.05733792,-0.36308742
17,0.5166668,31,0,4.0134616,0.05786773,-0.39892858
18,0.5166668,31,0,1.6508094,0.060226902,-0.43455574
19,0.6333334,38,0,2.6323228,0.048003938,-0.4771055
20,0.6333334,38,0,1.6505967,0.052163273,-0.49130446
21,0.68333334,41,0,8.007443,0.049862444,-0.47126877
22,0.65000004,39,0,3.5389345,0.04856096,-0.46654686
23,0.61666673,37,0,2.0186355,0.04052397,-0.47953066
24,0.5333335,32,0,3.4012363,0.044470113,-0.51757836
25,0.5000002,30,0,0.31559148,0.048936665,-0.5541572
26,0.5166668,31,0,2.3800497,0.04198161,-0.54437023
27,0.48333353,29,0,1.0462271,0.04367151,-0.5298856
28,0.45000017,27,0,0.64477444,0.042532016,-0.54375094
29,0.48333353,29,0,4.88983,0.040610716,-0.5206682
30,0.46666685,28,0,2.5641923,0.038763978,-0.5269126
31,0.46666685,28,0,1.4335512,0.044758234,-0.5416865
32,0.46666685,28,0,0.533714,0.039448895,-0.53599226
33,0.46666685,28,0,1.3712187,0.042060707,-0.54163927
34,0.46666685,28,0,1.4875196,0.03287551,-0.5280379
35,0.5000002,30,0,1.0052725,0.034152757,-0.5369015
36,0.45000017,27,0,0.9438885,0.028828382,-0.5602356
37,0.58333343,35,0,0.66052854,0.039106227,-0.66199875
38,0.9999997,60,0,2.3226993,0.038474925,-0.78993183
39,1.3333328,80,0,2.073781,0.036718804,-0.8654831
40,1.0333331,62,0,4.508946,0.0357558,-0.96961296
41,0.74999994,45,0,2.356956,0.034016516,-1.0504055
42,0.8999998,54,0,8.179375,0.037932105,-1.1571147
43,0.91666645,55,0,8.297255,0.043323517,-1.2413114
44,0.8666665,52,0,5.5601716,0.03989144,-1.3704966
45,0.7999999,48,0,1.7859714,0.039498005,-1.5035042
46,1.0499997,63,0,1.0903316,0.035836913,-1.6765511
47,1.0666664,64,0,4.700329,0.037659027,-1.8556621
48,1.2499995,75,0,3.9138281,0.036006574,-2.0977216
49,0.8999998,54,0,1.5021017,0.03742292,-2.2995794
50,0.91666645,55,0,1.1486118,0.039231807,-2.4538646
51,0.7,42,0,3.0876071,0.033062927,-2.5721488
52,0.8999998,54,0,3.9668796,0.03082871,-2.7344904
53,0.98333305,59,0,1.3369186,0.034434605,-2.9014256
54,0.84999985,51,0,3.3494732,0.03834204,-3.088341
55,0.78333324,47,0,3.6475997,0.03544767,-3.2490804
56,0.7666666,46,0,10.0734005,0.030647583,-3.4205964
57,0.6333334,38,0,1.8868213,0.03795144,-3.6270049
58,0.71666664,43,0,5.702085,0.038697783,-3.8475363
59,0.84999985,51,0,3.503671,0.03423892,-3.9911683
60,1.0333331,62,0,3.506441,0.033011578,-4.219312
61,0.8999998,54,0,3.6758504,0.036876384,-4.4556756
62,1.0666664,64,0,2.3725326,0.03433074,-4.695018
63,0.84999985,51,0,4.0728426,0.037164867,-4.9501085
64,0.88333315,53,0,1.5214504,0.037286326,-5.0434484
65,1.0999997,66,0,0.87254244,0.038427837,-5.312991
66,0.55000013,33,0,0.69479823,0.03771834,-5.528673
67,1.0166664,61,0,1.4553156,0.03763899,-5.657163
68,0.6666667,40,0,1.3615906,0.03395055,-5.7779536
69,0.5666668,34,0,2.574027,0.034535114,-5.917232
70,0.61666673,37,0,5.4915457,0.033049222,-6.006857
71,0.6666667,40,0,3.293132,0.033435512,-6.055184
72,0.8333332,50,0,3.5903773,0.036979023,-6.1447883
73,0.7,42,0,9.973908,0.0344711,-6.256916
74,0.6333334,38,0,2.6826425,0.04093562,-6.3601394
75,0.58333343,35,0,3.4821904,0.03695049,-6.420725
76,0.6666667,40,0,1.9174889,0.039795063,-6.4667373
77,0.61666673,37,0,2.8442159,0.041696414,-6.6086283
78,0.71666664,43,0,0.9053566,0.038604543,-6.6266794
79,0.65000004,39,0,1.7441249,0.039554913,-6.673626
80,0.61666673,37,0,2.9297616,0.04006638,-6.7280445
81,0.5666668,34,0,3.2457023,0.034560267,-6.6985908
82,0.65000004,39,0,2.267028,0.047026508,-6.8243046
83,0.6333334,38,0,7.036816,0.03724508,-6.876724
84,0.61666673,37,0,1.0141569,0.03938713,-6.9360166
85,0.6666667,40,0,8.744526,0.03809157,-6.953416
86,0.7,42,0,5.148713,0.039579894,-6.9923844
