index,episode_time,steps,noise,episode_reward,avg_critic_loss,avg_actor_loss
0,2.4333317,146,0,23.23995,0,0
1,1.9999988,120,0,0.40777096,0,0
2,2.0666654,124,0,0.8790417,0,0
3,2.1166654,127,0,1.5607644,0,0
4,2.1166654,127,0,2.4081678,0.09101151,-0.01816085
5,1.799999,108,0,19.388393,0.108845115,-0.05005747
6,0.8333332,50,0,1.7082871,0.08677739,-0.09484381
7,0.91666645,55,0,3.8036842,0.08198069,-0.11887259
8,0.7,42,0,0.4946615,0.070245944,-0.12730044
9,0.8666665,52,0,2.6503985,0.06851935,-0.14372541
10,0.78333324,47,0,0.5453992,0.06723162,-0.17074208
11,0.81666654,49,0,1.84151,0.05596085,-0.22408366
12,0.7999999,48,0,8.328535,0.05497905,-0.3188183
13,0.78333324,47,0,1.3451276,0.05300701,-0.40102264
14,0.71666664,43,0,2.842436,0.04881286,-0.426538
15,0.6333334,38,0,4.795179,0.042556662,-0.47559935
16,0.5666668,34,0,2.2498705,0.04391068,-0.5185535
17,0.58333343,35,0,5.1802735,0.046267856,-0.50098264
18,0.5000002,30,0,1.6554397,0.037995975,-0.43691447
19,0.5666668,34,0,2.4824166,0.044414513,-0.43225458
20,0.5333335,32,0,1.372818,0.039224543,-0.43430755
21,0.5666668,34,0,6.930091,0.046474315,-0.46525952
22,0.61666673,37,0,3.7057323,0.04221826,-0.5013813
23,0.65000004,39,0,2.017863,0.037459787,-0.5367166
24,0.71666664,43,0,3.4537952,0.03671399,-0.5738351
25,0.7333333,44,0,0.31779566,0.032251123,-0.5878425
26,0.71666664,43,0,2.589935,0.030478768,-0.5940381
27,0.71666664,43,0,1.0501554,0.03330897,-0.59387124
28,0.7333333,44,0,0.5805753,0.027786704,-0.5942458
29,0.78333324,47,0,6.5334187,0.031735644,-0.6010549
30,0.7999999,48,0,3.1388767,0.029736282,-0.6370067
31,0.91666645,55,0,3.688975,0.029284308,-0.7532773
32,0.94999975,57,0,1.1861252,0.028059293,-0.7822229
33,1.1166663,67,0,13.807925,0.025020728,-0.7718168
34,1.083333,65,0,5.7821946,0.02386471,-0.90004164
35,0.8999998,54,0,2.9129896,0.026835999,-0.960521
36,0.91666645,55,0,3.4704478,0.024929646,-0.96794134
37,0.7999999,48,0,2.4902542,0.02740024,-0.9864375
38,0.9333331,56,0,4.9250927,0.025591852,-1.0154498
39,0.81666654,49,0,2.7741184,0.023369417,-1.0719547
40,1.3333328,80,0,6.2903666,0.024648126,-1.1599342
41,0.65000004,39,0,2.9811084,0.023607759,-1.1979419
42,0.88333315,53,0,15.635987,0.020240564,-1.2275057
43,0.7666666,46,0,9.711004,0.0246325,-1.2471404
44,0.7,42,0,5.0582767,0.022901166,-1.29298
45,0.71666664,43,0,1.824466,0.025348783,-1.2986215
46,0.8333332,50,0,1.5821725,0.022763386,-1.3272252
47,1.466666,88,0,8.682212,0.022700995,-1.4237815
48,2.3499985,141,0,9.292298,0.02315765,-1.6464605
49,1.6333325,98,0,1.359594,0.024714956,-1.7887636
50,2.0666654,124,0,2.576984,0.022405306,-1.9303911
51,1.5166659,91,0,3.8944745,0.02082878,-2.037623
52,1.6499991,99,0,46.074223,0.02549326,-2.1079137
53,1.7333324,104,0,1.3443394,0.026642755,-2.2189147
54,1.4999993,90,0,3.378011,0.025576599,-2.2801192
55,1.466666,88,0,3.0752323,0.024170948,-2.3548858
56,1.0999997,66,0,11.084701,0.0246948,-2.4342349
57,1.2166662,73,0,3.0626273,0.024837185,-2.4359868
58,1.1999996,72,0,4.062923,0.02562636,-2.4605653
59,1.2833328,77,0,5.7863507,0.023371983,-2.5120277
60,1.5833325,95,0,7.867681,0.02551067,-2.6276295
61,1.1166663,67,0,2.998632,0.02775745,-2.7052321
62,1.3499994,81,0,6.9625444,0.02568117,-2.7419538
63,1.2166662,73,0,13.017928,0.02928443,-2.8420968
