index,episode_time,steps,noise,episode_reward,avg_critic_loss,avg_actor_loss
0,2.4333317,146,0,23.273916,0,0
1,1.9833322,119,0,0.40629783,0.23303752,0.01769173
2,2.0499988,123,0,0.88233453,0.15280809,-0.013335342
3,1.8999989,114,0,1.6096241,0.112804286,-0.040450595
4,1.799999,108,0,2.6691835,0.08949476,-0.05910321
5,1.3499994,81,0,25.585257,0.13459475,-0.102864966
6,1.0666664,64,0,2.0582054,0.120447785,-0.15914683
7,1.133333,68,0,5.7288246,0.101252325,-0.20618512
8,0.7333333,44,0,1.2149463,0.086586215,-0.24667
9,0.84999985,51,0,2.5895846,0.085610144,-0.2756594
10,0.74999994,45,0,0.9914391,0.07586578,-0.30280274
11,0.7,42,0,2.058122,0.081982985,-0.33045346
12,0.7,42,0,14.099215,0.08758028,-0.3787582
13,0.74999994,45,0,1.384049,0.090808846,-0.44606018
14,0.71666664,43,0,6.620505,0.07963515,-0.52689713
15,0.65000004,39,0,4.622636,0.08225975,-0.5915064
16,0.71666664,43,0,2.3011167,0.074362606,-0.658069
17,0.61666673,37,0,8.814196,0.075960316,-0.7231506
18,0.6666667,40,0,1.4994073,0.07310429,-0.76175994
19,0.71666664,43,0,5.792052,0.06952867,-0.802223
20,0.5666668,34,0,2.9255233,0.07962195,-0.85109144
21,0.65000004,39,0,11.521124,0.07653374,-0.90670437
22,0.6000001,36,0,4.208995,0.07614848,-0.9595512
23,0.65000004,39,0,5.7883396,0.09035088,-1.0070081
24,0.6666667,40,0,3.2717159,0.07254188,-1.031853
25,0.5666668,34,0,0.43763587,0.06891735,-1.0597023
26,0.6666667,40,0,2.6645508,0.0774642,-1.0816386
27,0.6333334,38,0,1.0477561,0.073773235,-1.1203223
28,0.58333343,35,0,0.8373485,0.06893529,-1.1307138
29,0.55000013,33,0,7.989539,0.080881625,-1.1565115
30,0.6000001,36,0,3.4953148,0.07260837,-1.2078382
31,0.58333343,35,0,2.6985183,0.069040485,-1.1714075
32,0.55000013,33,0,0.7805206,0.071597725,-1.2025867
33,0.6666667,40,0,4.4347005,0.06741634,-1.204841
34,0.6000001,36,0,2.0080872,0.070604265,-1.2157964
35,0.5666668,34,0,2.7143855,0.06624461,-1.2080607
36,0.65000004,39,0,1.3218944,0.06522182,-1.1984775
37,0.58333343,35,0,0.69497687,0.06997144,-1.1841757
38,0.61666673,37,0,1.78744,0.06673302,-1.217388
39,0.58333343,35,0,2.839616,0.059823122,-1.1764307
40,0.7,42,0,3.0115623,0.057797857,-1.1774008
41,0.6666667,40,0,1.4747354,0.057529837,-1.1712103
42,0.65000004,39,0,3.8236275,0.061424166,-1.2256622
43,0.65000004,39,0,4.619995,0.05537798,-1.2585075
44,0.6666667,40,0,3.4878352,0.051888913,-1.2296298
45,0.65000004,39,0,1.3299971,0.05219414,-1.2224926
46,0.65000004,39,0,0.9198219,0.049237546,-1.214724
47,0.7,42,0,5.8226504,0.052705683,-1.2001848
48,0.71666664,43,0,5.2002096,0.050079364,-1.2449801
49,0.6000001,36,0,0.9522259,0.043212842,-1.273898
50,0.6333334,38,0,1.8151373,0.044221155,-1.2756487
51,0.7999999,48,0,2.3693187,0.045631524,-1.2797507
52,1.2499995,75,0,6.0824003,0.044933178,-1.315761
53,1.8166656,109,0,1.7970785,0.04647934,-1.432806
54,1.1999996,72,0,3.726195,0.043840688,-1.6017182
55,0.84999985,51,0,1.9964198,0.044995636,-1.6841496
56,0.7999999,48,0,3.8466642,0.041270748,-1.7478358
57,0.6333334,38,0,1.1682192,0.04170825,-1.8125998
58,0.74999994,45,0,2.450462,0.04039809,-1.8478862
59,0.84999985,51,0,2.1800199,0.044380963,-1.8910562
60,0.7666666,46,0,3.8965394,0.037883285,-1.96303
61,0.7,42,0,1.2582852,0.04165455,-1.9650447
62,0.74999994,45,0,3.5500522,0.04232875,-2.0749464
63,0.81666654,49,0,8.850585,0.045541342,-2.1725514
64,0.68333334,41,0,2.2066765,0.03770876,-2.1970537
65,0.88333315,53,0,1.2232819,0.03698794,-2.251489
66,0.84999985,51,0,0.5351397,0.035744414,-2.3196027
67,1.2333329,74,0,1.443449,0.03841497,-2.406052
68,1.3166661,79,0,0.93955696,0.03745777,-2.481407
69,1.4999993,90,0,1.5597365,0.037646174,-2.55253
70,1.4999993,90,0,2.9960957,0.04019858,-2.6635864
71,1.3999994,84,0,1.4055568,0.040527865,-2.7214267
72,1.3333328,80,0,5.6633387,0.045267362,-2.8514326
73,1.0999997,66,0,6.7741523,0.039767027,-2.9607306
74,1.0166664,61,0,3.513975,0.039572384,-3.0559587
75,0.81666654,49,0,1.3360323,0.03630086,-3.1654985
76,1.1499996,69,0,1.1796451,0.038553987,-3.2947452
77,0.8666665,52,0,0.691428,0.03973201,-3.4104025
78,0.94999975,57,0,0.84337336,0.042793144,-3.5207286
79,1.4833326,89,0,0.8673176,0.035108507,-3.6220233
80,1.5333326,92,0,1.1679616,0.03759204,-3.7960255
81,1.4833326,89,0,1.3374864,0.036912117,-3.9272513
82,1.0999997,66,0,3.5597758,0.04224122,-4.0527015
83,0.9999997,60,0,2.929256,0.04021744,-4.1771517
84,1.2166662,73,0,0.47834325,0.03826395,-4.2933946
85,0.94999975,57,0,7.511182,0.04020843,-4.393973
86,0.7333333,44,0,2.7606494,0.036029503,-4.4247627
87,0.7333333,44,0,0.23826335,0.040765304,-4.5598283
88,1.4499993,87,0,4.533306,0.038764976,-4.6050744
89,1.2666662,76,0,1.2248061,0.039147057,-4.7232842
90,0.8999998,54,0,0.6232419,0.038033273,-4.8092823
91,1.2666662,76,0,4.146264,0.03821494,-4.905922
92,0.7999999,48,0,0.966203,0.035361324,-4.979068
93,1.4333327,86,0,4.1419086,0.03987634,-5.040825
94,0.84999985,51,0,0.39539462,0.036663216,-5.0801506
95,0.98333305,59,0,0.4885856,0.03670745,-5.1424394
96,0.9666664,58,0,1.3931758,0.03681088,-5.2056603
