index,episode_time,steps,noise,episode_reward,avg_critic_loss,avg_actor_loss
0,2.3499985,141,0,23.259905,0.69012725,-0.053526606
1,1.8999989,114,0,0.36196727,0.24987517,-0.07997703
2,1.2833328,77,0,0.7267677,0.1926555,-0.0889233
3,1.4499993,87,0,0.95321035,0.13622354,-0.112148635
4,1.3833327,83,0,1.3610046,0.12003099,-0.12966749
5,0.9666664,58,0,9.299665,0.11458629,-0.14771102
6,0.7999999,48,0,0.82518864,0.15351193,-0.1954332
7,0.81666654,49,0,2.0071445,0.08645922,-0.21723443
8,0.7999999,48,0,0.42006806,0.11554213,-0.24521816
9,0.78333324,47,0,1.541393,0.050577536,-0.26187986
10,0.7333333,44,0,0.6634133,0.09206828,-0.274712
11,0.7333333,44,0,0.99303854,0.071843356,-0.29862222
12,0.7,42,0,6.2277107,0.080790706,-0.33484456
13,0.7333333,44,0,0.77196676,0.06661604,-0.35317856
14,0.78333324,47,0,4.4920125,0.052704584,-0.38035706
15,0.7666666,46,0,2.425169,0.05739653,-0.40443307
16,0.71666664,43,0,1.5302691,0.062047843,-0.42746156
17,0.6666667,40,0,3.8286004,0.07529777,-0.46380168
18,0.74999994,45,0,1.150438,0.059608664,-0.49390903
19,0.7333333,44,0,1.9557003,0.050503038,-0.5146641
20,0.6333334,38,0,2.8944697,0.03648694,-0.52169347
21,0.7333333,44,0,7.7130527,0.067927875,-0.5757949
22,0.71666664,43,0,2.353802,0.045500003,-0.65546113
23,0.68333334,41,0,4.193263,0.06501378,-0.68253285
24,0.71666664,43,0,2.2905283,0.06714645,-0.68083906
25,0.6333334,38,0,0.3892444,0.036749735,-0.67037636
26,0.65000004,39,0,1.5968254,0.04611719,-0.7166761
27,0.7,42,0,0.78356034,0.037801087,-0.68102586
28,0.68333334,41,0,0.85255224,0.058067445,-0.7159429
29,0.6000001,36,0,5.972677,0.069825165,-0.69806045
30,0.7,42,0,3.2619858,0.05411359,-0.75454605
31,0.71666664,43,0,1.8577336,0.03681549,-0.72307897
32,0.68333334,41,0,0.6991052,0.052079324,-0.7350485
33,0.7666666,46,0,2.570281,0.042874977,-0.7072243
34,0.78333324,47,0,1.8309833,0.05482324,-0.7905828
35,0.78333324,47,0,2.4399614,0.056436505,-0.84319085
36,0.6000001,36,0,1.2067198,0.038519874,-0.8470588
37,0.68333334,41,0,0.5490274,0.048321698,-0.8225159
38,0.68333334,41,0,1.0902605,0.026433539,-0.83668333
39,0.74999994,45,0,2.8862867,0.046466637,-0.81099343
40,0.6000001,36,0,2.180623,0.03680209,-0.8426279
41,0.58333343,35,0,1.2834765,0.028877465,-0.8947096
42,0.6666667,40,0,2.3170965,0.04180343,-0.8761451
43,0.71666664,43,0,2.836282,0.028757147,-0.861402
44,0.74999994,45,0,2.2228734,0.041483473,-0.8389212
45,0.74999994,45,0,0.58296984,0.023212908,-0.86432827
46,0.7666666,46,0,0.64129084,0.025965957,-0.91818357
47,0.78333324,47,0,4.07022,0.024067758,-1.1749477
48,0.91666645,55,0,5.034253,0.038574655,-1.4239023
49,0.84999985,51,0,0.51433367,0.029578175,-1.5676816
50,0.8999998,54,0,2.4773688,0.037269913,-1.7286595
51,1.0666664,64,0,3.486242,0.05113121,-1.8691574
52,2.9833312,179,0,9.593589,0.035653636,-2.1049116
53,1.5333326,92,0,2.8312538,0.029924287,-2.3149884
54,1.5999992,96,0,8.259503,0.03441382,-2.467593
55,1.0333331,62,0,6.177327,0.024240557,-2.626845
56,0.9999997,60,0,8.254166,0.032884058,-2.7342098
57,1.1499996,69,0,2.7450316,0.032141723,-2.7984123
58,1.1499996,69,0,6.607859,0.046326607,-2.8516932
59,1.0499997,63,0,3.656091,0.045878973,-3.0575206
60,1.0333331,62,0,3.6436446,0.03924596,-3.1301696
61,1.1166663,67,0,2.5463376,0.03379561,-3.1979806
62,1.133333,68,0,3.144398,0.03902935,-3.236655
63,1.0333331,62,0,7.961937,0.03460953,-3.3781219
64,1.1166663,67,0,1.9105213,0.03558131,-3.4087956
65,1.0166664,61,0,0.9174008,0.03211345,-3.4882824
66,1.2833328,77,0,3.0736709,0.034720827,-3.5019789
67,1.0333331,62,0,1.4818721,0.03972854,-3.626716
68,1.0499997,63,0,1.7293686,0.02632459,-3.6229727
69,0.9666664,58,0,2.759507,0.03631123,-3.6193726
70,1.1166663,67,0,7.901915,0.034826644,-3.674511
