index,episode_time,steps,noise,episode_reward,avg_critic_loss,avg_actor_loss
0,2.4499984,147,0,23.270546,0,0
1,2.0166655,121,0,0.41035616,0.19686192,-0.041665036
2,0.88333315,53,0,0.88193285,0.14640729,-0.08109228
3,0.6333334,38,0,0.68882096,0.053990945,-0.12067138
4,0.68333334,41,0,0.8787569,0.02854053,-0.027165918
5,0.81666654,49,0,8.427506,0.024264913,-0.059157956
6,1.8166656,109,0,1.8800973,0.042521406,-0.17662531
7,1.5999992,96,0,2.3912053,0.035526805,-0.55978924
8,0.7999999,48,0,0.64537483,0.012480588,-0.9108366
9,0.7999999,48,0,2.2521133,0.03620773,-0.80771023
10,0.7999999,48,0,0.73566234,0.012976548,-0.8321245
11,0.84999985,51,0,1.5711141,0.009108348,-0.963927
12,0.78333324,47,0,9.514707,0.01785184,-1.2337885
13,0.5000002,30,0,1.2119867,0.01136694,-1.2944329
14,0.6333334,38,0,2.294688,0.01754135,-1.301868
15,2.1666653,130,0,3.6212845,0.012204711,-1.4961866
16,1.0333331,62,0,2.1312604,0.0076906034,-1.6892148
17,1.2833328,77,0,7.658466,0.021399481,-1.7480319
18,0.98333305,59,0,1.869041,0.0142670255,-1.9182743
19,2.0166655,121,0,4.019953,0.016257698,-2.1749046
20,1.1499996,69,0,5.691458,0.018093474,-2.490501
21,1.5666659,94,0,21.68222,0.015045924,-2.7985425
22,1.9166656,115,0,5.770539,0.020036867,-3.2865036
23,1.2666662,76,0,14.027591,0.031742707,-3.6613588
24,0.78333324,47,0,4.8258653,0.02359165,-3.7214668
25,1.466666,88,0,0.7990278,0.02068729,-3.9102588
26,1.6666658,100,0,11.670053,0.0191223,-4.139551
27,3.0166645,181,0,2.9135382,0.013586245,-4.5237303
28,0.8666665,52,0,1.5267524,0.011747206,-4.883532
29,0.65000004,39,0,11.328459,0.01483393,-5.0064583
30,3.0166645,181,0,21.120596,0.01413172,-5.5607295
31,1.9999988,120,0,2.584824,0.013973718,-6.4442806
32,2.2666652,136,0,2.2525043,0.012905643,-7.1023893
33,0.9333331,56,0,9.919597,0.01636347,-7.435421
34,1.4499993,87,0,9.490435,0.01579309,-7.5608573
35,0.74999994,45,0,2.2491522,0.017229918,-7.6096816
36,0.71666664,43,0,1.3383842,0.016018335,-7.774775
37,1.9333322,116,0,0.5921416,0.016585939,-7.891555
38,1.6333325,98,0,6.974699,0.015459099,-8.220048
39,1.9333322,116,0,9.895765,0.014355003,-8.576412
40,1.9999988,120,0,11.874832,0.0141991805,-8.832946
41,3.0166645,181,0,5.851764,0.01825507,-9.212851
42,1.8166656,109,0,6.2079434,0.02100688,-9.647204
43,2.0499988,123,0,73.4365,0.023521023,-10.053333
44,1.6666658,100,0,12.843226,0.025606455,-10.309753
45,1.4833326,89,0,1.0925514,0.026053736,-10.440763
46,1.8666656,112,0,24.329403,0.022903968,-10.725483
47,1.9833322,119,0,43.38227,0.023660528,-11.016956
48,1.4499993,87,0,17.510351,0.02563064,-11.223097
49,1.9333322,116,0,6.6666574,0.026287796,-11.381909
50,2.1166654,127,0,5.0211806,0.026906958,-11.71148
51,1.0666664,64,0,4.377958,0.024698252,-12.008723
52,2.3166652,139,0,6.454062,0.026350964,-12.168227
53,0.84999985,51,0,2.2392335,0.027378831,-12.36837
54,1.466666,88,0,16.648058,0.02652481,-12.542039
55,1.2166662,73,0,7.1268315,0.02760842,-12.759793
56,3.0166645,181,0,79.17849,0.031239204,-13.090136
57,2.083332,125,0,4.493339,0.033556428,-13.325858
58,2.083332,125,0,84.77219,0.034950886,-13.671022
59,0.7,42,0,3.4436665,0.03603407,-13.849417
60,2.033332,122,0,16.214088,0.0339648,-14.038935
61,0.9333331,56,0,8.681734,0.036147323,-14.141737
62,2.083332,125,0,50.84327,0.03477738,-14.329768
63,1.9499989,117,0,99.63308,0.03563258,-14.674877
64,0.68333334,41,0,2.6216345,0.03912526,-14.86225
65,1.1833329,71,0,2.6590927,0.037200477,-14.862094
66,2.9333313,176,0,40.13366,0.03971716,-15.022441
67,1.2999995,78,0,19.063177,0.041038506,-15.124615
68,0.7666666,46,0,8.287423,0.04091089,-15.146046
69,2.616665,157,0,39.589783,0.042711522,-15.316327
70,3.0166645,181,0,153.95468,0.042937,-15.849639
71,2.3166652,139,0,8.312623,0.04334355,-16.198256
72,2.2499986,135,0,8.118665,0.04303731,-16.323954
73,2.616665,157,0,65.72119,0.044746403,-16.448523
74,1.5999992,96,0,13.61424,0.043881193,-16.649021
75,1.5333326,92,0,22.332064,0.048854902,-16.742556
76,2.466665,148,0,4.09121,0.04934115,-16.945704
77,1.3166661,79,0,0.7574907,0.05936464,-17.03786
78,0.71666664,43,0,1.2450217,0.06051078,-17.016747
79,1.5833325,95,0,1.1388966,0.054598805,-17.100458
80,0.84999985,51,0,3.695042,0.053336553,-17.235216
81,1.5999992,96,0,47.433327,0.058017384,-17.38941
82,1.0666664,64,0,19.121883,0.054761905,-17.456127
83,3.0166645,181,0,27.791359,0.06465727,-17.717407
84,0.7,42,0,0.97313154,0.06787272,-17.959457
85,1.416666,85,0,24.005056,0.06446006,-18.100725
86,1.9499989,117,0,7.711285,0.0650472,-18.07934
87,0.5000002,30,0,0.50168294,0.0692176,-18.276781
88,2.616665,157,0,20.254484,0.06612776,-18.371656
89,1.3833327,83,0,7.075842,0.07039153,-18.62373
90,0.7999999,48,0,1.2005595,0.0675162,-18.634815
91,0.88333315,53,0,15.867201,0.06901786,-18.80927
92,1.5333326,92,0,4.6872673,0.069357276,-18.811924
93,1.2666662,76,0,46.500687,0.07226478,-18.919863
94,0.84999985,51,0,0.39144087,0.07041711,-18.945637
95,2.5999982,156,0,8.487466,0.06996898,-19.113913
96,1.1166663,67,0,5.0300326,0.07384714,-19.33848
97,1.0166664,61,0,13.99001,0.071131386,-19.31077
98,1.1499996,69,0,5.7935266,0.07073217,-19.331537
99,0.84999985,51,0,0.99359196,0.07017189,-19.417187
100,1.416666,85,0,6.449976,0.06957916,-19.465683
101,1.4999993,90,0,3.0427954,0.072339684,-19.60293
102,3.0166645,181,0,256.54785,0.07187269,-19.931852
103,1.6999991,102,0,68.32098,0.076421544,-20.336689
104,1.8999989,114,0,7.5384474,0.07911934,-20.622807
105,0.7666666,46,0,14.729611,0.082887076,-20.800594
106,2.0499988,123,0,85.18899,0.08281908,-21.06268
107,0.5333335,32,0,1.4766285,0.08574547,-21.131285
108,0.9999997,60,0,3.6877925,0.095038965,-21.185034
109,0.6000001,36,0,1.528509,0.0981232,-21.14951
110,1.5166659,91,0,6.1967754,0.08621459,-21.376062
111,2.0666654,124,0,6.9440327,0.09183344,-21.397514
112,1.0499997,63,0,4.4160395,0.08929732,-21.612303
113,2.1166654,127,0,4.6999683,0.09156716,-21.696741
114,0.94999975,57,0,1.0406197,0.09337255,-21.740053
115,0.7666666,46,0,2.2599945,0.089471765,-21.899342
116,0.78333324,47,0,0.92811656,0.088165894,-22.008804
117,3.0166645,181,0,228.84477,0.08493517,-22.347574
118,1.0333331,62,0,2.0444927,0.0855584,-22.634188
119,1.2999995,78,0,21.269709,0.08624382,-22.823614
120,3.0166645,181,0,104.23702,0.09092821,-23.071804
121,1.3666661,82,0,30.684906,0.097409286,-23.210346
122,0.6666667,40,0,1.1344748,0.09907487,-23.466442
123,1.2166662,73,0,1.3153889,0.09825049,-23.545586
124,2.1166654,127,0,46.140804,0.0998059,-23.727337
125,1.8666656,112,0,5.3271947,0.102424026,-23.913597
126,1.799999,108,0,18.84657,0.10644305,-23.99476
127,1.3166661,79,0,3.135271,0.111088134,-24.158955
128,1.2999995,78,0,3.102972,0.11372466,-24.243717
129,1.1666663,70,0,8.094364,0.11493641,-24.347336
130,2.2666652,136,0,137.32637,0.12117409,-24.562252
131,2.849998,171,0,60.098526,0.1290785,-24.99891
132,2.6333315,158,0,55.179108,0.13734633,-25.333626
133,0.7666666,46,0,0.6492996,0.13129908,-25.336138
134,3.0166645,181,0,118.38453,0.13579842,-25.689785
135,3.0166645,181,0,225.56653,0.14017826,-26.161768
136,1.1833329,71,0,2.6172113,0.14229633,-26.25947
137,1.1833329,71,0,2.2027028,0.14311694,-26.32906
138,0.94999975,57,0,0.9368895,0.13547072,-26.311821
139,1.3666661,82,0,23.522228,0.14411147,-26.532207
140,1.8166656,109,0,22.00524,0.14845625,-26.707714
141,3.0166645,181,0,164.8053,0.14810142,-26.898052
142,2.8166647,169,0,101.68412,0.14690527,-27.264181
143,2.616665,157,0,130.92244,0.15587987,-27.57678
144,1.5499992,93,0,17.525564,0.16482799,-27.70915
145,0.7666666,46,0,4.093632,0.15577862,-27.735193
146,0.81666654,49,0,20.302767,0.16824839,-27.598698
147,0.71666664,43,0,1.9418494,0.16594283,-27.862356
148,3.0166645,181,0,14.829201,0.1604754,-27.85987
149,2.5333316,152,0,97.503586,0.16465235,-28.088139
150,2.516665,151,0,2.83805,0.1657438,-28.252064
151,3.0166645,181,0,136.35599,0.1683445,-28.616617
152,3.0166645,181,0,200.3191,0.17204593,-28.799349
153,1.3666661,82,0,24.849112,0.17676547,-29.033169
154,3.0166645,181,0,262.48465,0.16728584,-29.366236
155,3.0166645,181,0,196.47919,0.17718317,-29.812698
156,1.4499993,87,0,2.3429008,0.18514131,-29.854954
157,2.4999983,150,0,36.397713,0.17645043,-30.128685
158,1.0999997,66,0,14.707026,0.18010882,-30.385157
159,0.8333332,50,0,6.137884,0.18147302,-30.323053
160,1.2666662,76,0,0.25791624,0.1837995,-30.304556
161,1.4833326,89,0,15.238593,0.1827815,-30.374691
162,1.1666663,70,0,1.859359,0.18220341,-30.437794
163,3.0166645,181,0,6.912101,0.1822234,-30.604155
164,3.0166645,181,0,11.73429,0.1907598,-30.759455
165,2.2833319,137,0,3.4794555,0.18908678,-30.974863
166,0.7999999,48,0,4.5867133,0.19388263,-31.14942
167,2.033332,122,0,15.680522,0.20592707,-31.032263
168,2.8333313,170,0,1.1797575,0.20347035,-31.101368
