index,episode_time,steps,noise,episode_reward,avg_critic_loss,avg_actor_loss,evaluation
0,30.033218,901,0.098595776,848.272,0,0,0
1,30.033218,901,0.09720996,841.24945,0,0,0
2,30.033218,901,0.095843814,814.75793,0,0,0
3,30.033218,901,0.09449707,772.02185,0.05176783,72.19242,0
4,13.100061,393,0.093915604,204.7228,0.047142327,69.93218,0
5,30.033218,901,0.092595935,722.7988,0.09174687,67.71022,0
6,30.033218,901,0.09129501,751.7178,0.060673065,68.16675,0
7,30.033218,901,0.09001257,656.8483,0.06834005,68.489624,0
8,21.400017,642,0.089109905,418.12445,0.08987786,67.75064,0
9,30.033218,901,0.087858856,683.7322,0.19118108,66.09772,0
10,6.4333286,193,0.08759323,126.98233,0.16451189,65.28338,0
11,23.19999,696,0.08664208,538.1162,0.15187915,65.370476,0
12,3.266665,98,0.086509,50.280033,0.32056555,64.03608,0
13,30.033218,901,0.08529507,710.55383,0.18020955,64.238556,0
14,6.9666615,209,0.08501596,138.28549,0.1369928,64.24035,0
15,12.46672,374,0.0845188,223.46558,0.19055028,63.690907,0
16,11.700043,351,0.08405489,249.89546,0.19254412,63.07941,0
17,12.866725,386,0.08354769,279.4878,0.18111552,62.576298,0
18,13.766737,413,0.083008446,271.6876,0.17373171,62.737057,0
19,13.233397,397,0.08249342,277.7632,0.18136445,62.125156,0
20,8.433332,253,0.08216688,177.35553,0.17675443,62.00385,0
21,6.3999953,192,0.08191995,121.58031,0.18572557,61.957523,0
22,17.100082,513,0.08126387,354.5897,0.19716781,61.93237,0
23,11.333371,340,0.08083197,217.94885,0.20791224,61.465096,0
24,10.666696,320,0.0804276,209.42662,0.20268056,61.112885,0
25,16.566757,497,0,361.66238,0,0,1
26,14.666749,440,0.0792553,325.25302,0.20833856,60.857105,0
27,21.166687,635,0.078470685,460.95535,0.22774556,60.4643,0
28,30.033218,901,0.07737088,676.30756,0.25501674,60.416916,0
29,30.033218,901,0.076286696,680.3138,0.22208434,60.292454,0
30,30.033218,901,0.075217895,632.52844,0.20060067,60.141357,0
31,24.86663,746,0.074344456,508.64005,0.20344329,59.44671,0
32,30.033218,901,0.07330324,685.1426,0.2054806,59.11716,0
33,30.033218,901,0.072276786,679.81396,0.1852451,58.742096,0
34,30.033218,901,0.07126492,663.92694,0.16910064,58.88336,0
35,6.566662,197,0.0710456,93.47705,0.16251692,59.205242,0
36,30.033218,901,0.07005121,694.32855,0.1787146,58.565845,0
37,30.033218,901,0.06907093,644.9415,0.16479266,58.78924,0
38,30.033218,901,0.06810457,659.16394,0.15257767,58.742058,0
39,30.033218,901,0.06715193,674.349,0.14981903,58.753334,0
40,30.033218,901,0.06621281,701.2613,0.14566566,58.925713,0
41,30.033218,901,0.065287024,649.8422,0.14275222,58.761192,0
42,30.033218,901,0.06437439,662.8829,0.14367487,58.879154,0
43,30.033218,901,0.0634747,680.1726,0.14213802,58.870735,0
44,30.033218,901,0.06258779,693.4728,0.13785438,59.090084,0
45,30.033218,901,0.06171346,685.4384,0.13377406,59.273388,0
46,30.033218,901,0.06085155,697.16125,0.13649537,59.201958,0
47,30.033218,901,0.060001876,713.53217,0.13670914,59.555267,0
48,30.033218,901,0.059164267,678.90344,0.13715379,59.56359,0
49,30.033218,901,0.058338545,725.2885,0.14420335,59.701984,0
50,30.033218,901,0,726.24243,0,0,1
51,30.033218,901,0.0567221,722.8547,0.1432331,60.124184,0
52,30.033218,901,0.05593105,712.5736,0.14896406,60.416794,0
53,30.033218,901,0.055151228,675.80237,0.14994748,60.405422,0
54,12.366718,371,0.054833353,237.0577,0.15522294,60.497303,0
55,30.033218,901,0.054069117,712.31024,0.16938104,60.3462,0
56,29.533226,886,0.05332818,619.67053,0.16858436,60.426796,0
57,6.4333286,193,0.05316816,38.848648,0.21232527,60.2121,0
58,30.033218,901,0.05242756,650.1361,0.2129712,60.067043,0
59,22.5,675,0.051879626,460.75183,0.20524788,59.70628,0
60,7.7333274,232,0.05169265,128.62442,0.21968807,59.330544,0
61,19.866707,596,0.05121546,385.33304,0.21394683,59.164593,0
62,19.866707,596,0.05074276,340.84335,0.23919429,59.271614,0
63,25.033295,751,0.050153457,547.508,0.25187677,59.256065,0
64,19.43338,583,0.049700797,401.30905,0.26368153,59.198093,0
65,30.033218,901,0.049009427,662.91986,0.28206965,59.324028,0
66,19.300049,579,0.048570324,394.98627,0.24569674,59.216667,0
67,28.333244,850,0.047932968,634.66614,0.26724792,59.70147,0
68,22.200005,666,0.04743955,476.123,0.24761818,59.671272,0
69,19.063833,558,0.047020346,377.55615,0.24855126,59.636375,0
70,30.031801,885,0.046367403,633.65356,0.27800852,59.642616,0
71,30.033218,901,0.045723353,678.9875,0.2724282,59.347237,0
72,23.09999,693,0.04523421,473.61792,0.258094,59.407806,0
73,20.100037,603,0.044812948,417.79816,0.25304133,59.297024,0
74,24.066643,722,0.044313826,535.72015,0.277231,58.99942,0
75,21.300018,639,0,457.80597,0,0,1
76,25.299957,759,0.04336348,540.0565,0.2780604,58.846832,0
77,21.366684,641,0.04293474,455.4581,0.26707175,58.901985,0
78,24.6333,739,0.042445835,511.32843,0.27732068,58.5104,0
79,30.033218,901,0.041857455,676.2208,0.32029128,58.153698,0
80,30.033218,901,0.04127743,664.93896,0.3122055,58.09486,0
81,30.033218,901,0.040705632,747.71875,0.32461366,57.959194,0
82,22.300003,669,0.040286332,446.54947,0.30851752,57.985252,0
83,25.79995,774,0.03980674,496.84106,0.3133447,57.531612,0
84,30.033218,901,0.039255824,778.7662,0.36193773,57.752625,0
85,30.033218,901,0.038712732,770.6109,0.31647703,58.18294,0
86,26.766602,803,0.038234852,535.1521,0.3283164,58.341293,0
87,30.033218,901,0.03770433,781.28625,0.3302329,58.60084,0
88,30.033218,901,0.03718137,718.0015,0.32959107,58.656185,0
89,30.033218,901,0.036665853,731.55145,0.3447517,58.868008,0
90,30.033218,901,0.03615769,819.29865,0.31817746,59.214035,0
91,30.033218,901,0.03565676,726.4198,0.31764498,59.518707,0
92,30.033218,901,0.035162974,737.61273,0.32847592,59.74429,0
93,30.033218,901,0.034676217,731.41724,0.3376592,60.098953,0
94,30.033218,901,0.0341964,759.4188,0.3132207,60.23748,0
95,30.033218,901,0.033723418,790.505,0.36587912,60.409157,0
96,30.033218,901,0.033257175,761.4012,0.29615587,60.780216,0
97,30.033218,901,0.032797575,709.22375,0.3123078,60.83497,0
98,30.033218,901,0.032344524,795.3405,0.34402984,61.41607,0
99,30.033218,901,0.03189793,771.43005,0.31415504,61.402607,0
100,30.033218,901,0,779.2217,0,0,1
101,30.033218,901,0.031023733,780.7865,0.30251518,61.94251,0
102,30.033218,901,0.030595956,789.71405,0.29571375,61.87984,0
103,30.033218,901,0.030174276,794.1392,0.3356904,62.05295,0
104,30.033218,901,0.029758599,790.55615,0.3084775,62.13044,0
105,30.033218,901,0.029348848,793.13855,0.31176704,62.303646,0
106,30.033218,901,0.028944932,788.13074,0.2941311,62.550625,0
107,30.033218,901,0.028546775,809.4089,0.29661536,62.424927,0
108,30.033218,901,0.028154287,779.15204,0.3004155,62.594685,0
109,30.033218,901,0.027767396,781.63214,0.32971668,62.570175,0
110,30.033218,901,0.02738601,764.8262,0.31757215,62.428574,0
111,30.033218,901,0.027010065,779.3848,0.28597686,62.650074,0
112,30.033218,901,0.026639473,784.2236,0.28588822,62.65102,0
113,30.033218,901,0.026274161,754.49194,0.28942543,62.602238,0
114,30.033218,901,0.025914053,756.66144,0.2944731,62.72255,0
115,30.033218,901,0.02555908,780.8747,0.27796704,62.97051,0
116,30.033218,901,0.025209164,781.6433,0.26580215,63.18659,0
117,30.033218,901,0.02486423,789.2429,0.27699807,63.38071,0
118,30.033218,901,0.024524214,792.3501,0.27212864,63.730183,0
119,30.033218,901,0.02418904,815.14276,0.26325125,63.86434,0
120,30.033218,901,0.023858644,786.9929,0.2753895,63.94422,0
121,30.033218,901,0.023532953,781.51624,0.2757564,64.13849,0
122,30.033218,901,0.023211904,800.17163,0.29271862,64.21445,0
123,30.033218,901,0.022895427,794.14404,0.2890478,64.38789,0
124,30.033218,901,0.022583462,775.3284,0.27751303,64.33415,0
125,30.033218,901,0,797.10187,0,0,1
126,30.033218,901,0.021972803,765.5074,0.29920393,64.343544,0
127,3.933331,118,0.021933423,33.445374,0.55627054,64.10819,0
128,30.033218,901,0.021635164,808.1724,0.3713115,64.35859,0
129,30.033218,901,0.021341154,798.3798,0.31416428,64.210815,0
130,30.033218,901,0.021051334,803.0154,0.33305842,64.44281,0
131,5.466663,164,0.020999026,51.57104,0.34586218,64.11591,0
132,30.033218,901,0.02071408,786.5685,0.32767183,64.1727,0
133,27.999916,840,0.020452082,646.4746,0.35325938,63.994488,0
134,29.33323,880,0.020181347,673.0065,0.36454442,63.90044,0
135,16.400093,492,0.020031624,351.13116,0.41709155,63.704113,0
136,11.23337,337,0.019929746,214.99455,0.33713394,63.857365,0
137,14.466746,434,0.019799346,329.27744,0.40662074,64.02475,0
138,20.333366,610,0.019617582,446.0607,0.4054282,63.704235,0
139,17.833405,535,0.019459615,412.6484,0.40247604,63.74116,0
140,15.900099,477,0.019319903,372.26428,0.37696788,63.786083,0
141,15.900099,477,0.019181248,306.18323,0.47004187,63.754208,0
142,14.833418,445,0.01905284,355.37866,0.40952933,63.633812,0
143,30.033218,901,0.018795624,732.74493,0.4236763,64.02653,0
144,19.533379,586,0.018630303,471.28503,0.37914315,64.151474,0
145,22.799995,684,0.018439278,530.84247,0.3768051,63.981407,0
146,22.533333,676,0.018252518,511.0649,0.3945931,64.16898,0
147,28.699905,861,0.018017543,678.42126,0.4394633,64.21751,0
148,30.033218,901,0.017775077,773.3882,0.43818384,64.50586,0
149,30.033218,901,0.017536065,804.28644,0.41886356,64.525345,0
150,30.033218,901,0,815.3475,0,0,1
151,30.033218,901,0.017068211,775.76697,0.45647752,64.889854,0
152,30.033218,901,0.016839273,804.8265,0.41128498,65.01842,0
153,30.033218,901,0.016613595,808.3053,0.41976324,65.10958,0
154,30.033218,901,0.016391132,801.903,0.39807162,65.33939,0
155,30.033218,901,0.01617184,821.97925,0.41686013,65.689514,0
156,30.033218,901,0.01595567,814.59454,0.4356509,65.80315,0
157,30.033218,901,0.015742583,806.2849,0.41842258,65.9488,0
158,30.033218,901,0.01553253,799.28,0.40861383,66.14048,0
159,30.033218,901,0.015325472,810.90717,0.403413,66.3989,0
160,30.033218,901,0.015121361,810.3197,0.4466351,66.39016,0
161,30.033218,901,0.0149213085,799.968,0.3974547,66.584236,0
162,30.033218,901,0.014724394,806.1158,0.39285076,66.75957,0
163,30.033218,901,0.014530268,800.8764,0.41772884,66.71747,0
164,30.033218,901,0.014338884,798.01624,0.40012482,66.80502,0
165,30.033218,901,0.0141502125,777.04047,0.4170123,66.92092,0
166,30.033218,901,0.013964205,762.87396,0.41322687,67.20582,0
167,30.033218,901,0.01378083,783.54376,0.39382425,67.07237,0
168,30.033218,901,0.013600047,798.01294,0.37903136,66.907486,0
169,30.033218,901,0.013421823,812.39124,0.36094293,67.06803,0
170,30.033218,901,0.013246119,807.33954,0.3497596,67.10356,0
171,30.033218,901,0.013072901,814.8394,0.35767436,66.709236,0
172,30.033218,901,0.012902133,773.94324,0.3560464,66.88954,0
173,23.633316,709,0.012769455,406.6946,0.36946934,66.495224,0
174,27.033264,811,0.012619504,547.451,0.3071048,66.72811,0
175,16.83342,505,0,281.6296,0,0,1
176,14.100075,423,0.012450258,224.06494,0.33440992,66.53168,0
177,14.900085,447,0.012369619,265.8623,0.3245395,66.49887,0
178,12.700056,381,0.012301336,199.42265,0.36850885,66.21123,0
179,14.366745,431,0.012224582,274.79935,0.3435734,65.83626,0
180,13.200063,396,0.012154524,261.94608,0.39264932,66.16799,0
181,13.033394,391,0.012085777,262.9382,0.37635136,65.83374,0
182,8.533334,256,0.012040996,134.50671,0.34093404,65.732315,0
183,9.066674,272,0.011993616,132.5515,0.3023103,65.956764,0
184,15.600095,468,0.011912568,357.38257,0.33415315,65.7422,0
185,10.500027,315,0.011858354,174.43082,0.30228257,65.783676,0
186,8.76667,263,0.011813297,139.8406,0.30738026,65.57896,0
187,6.7333283,202,0.011778816,101.45463,0.38587165,65.569435,0
188,12.833391,385,0.011713401,279.40366,0.33720163,65.39797,0
189,7.2999945,219,0.01167637,129.53656,0.3505301,65.386734,0
190,15.166756,455,0.011599839,344.8992,0.32664698,65.612274,0
191,15.166756,455,0.011523857,346.38504,0.33862013,65.89203,0
192,12.866725,386,0.011459826,294.6046,0.32798907,65.768105,0
193,6.6666617,200,0.011426802,119.05528,0.32600024,65.57793,0
194,7.599994,228,0.011389282,148.99739,0.29555047,65.70706,0
195,11.666709,350,0.011331947,243.89767,0.3126994,65.71778,0
196,5.6666627,170,0.011304213,84.534836,0.2622043,65.57788,0
197,7.233328,217,0.011268921,134.3813,0.33836752,65.70309,0
198,12.3333845,370,0.011209022,278.67175,0.28378746,65.94265,0
199,8.666669,260,0.011167141,124.71174,0.29604232,66.08771,0
200,11.1333685,334,0,252.06247,0,0,1
201,16.83342,505,0.011033159,396.55048,0.29963985,65.817024,0
202,6.0666623,182,0.01100433,116.819786,0.29579175,65.58631,0
203,11.333371,340,0.010950692,252.40494,0.3676375,65.77768,0
204,12.700056,381,0.010890931,284.96713,0.28870338,66.0012,0
205,11.900045,357,0.010835258,260.2625,0.33440745,65.89786,0
206,7.5333276,226,0.010800175,96.970825,0.3205384,65.703415,0
207,10.500027,315,0.010751489,220.07967,0.285107,65.63286,0
208,6.6666617,200,0.010720702,115.25013,0.3276458,65.66906,0
209,9.100008,273,0.010678832,187.84344,0.29248238,65.38013,0
210,17.366745,521,0.010599429,399.06122,0.3105638,65.65733,0
211,10.8333645,325,0.01055023,223.15324,0.30087924,65.547585,0
212,7.999994,240,0.010514059,155.21529,0.27468482,65.25999,0
213,16.400093,492,0.010440335,379.0786,0.28834072,65.641266,0
214,7.933327,238,0.010404878,128.63344,0.25143898,65.68849,0
215,7.666661,230,0.010370738,127.02127,0.27506766,65.485344,0
216,13.200063,396,0.01031225,274.40024,0.30771765,65.30538,0
217,6.5333285,196,0.010283437,114.377,0.2857998,65.59712,0
218,9.166676,275,0.01024316,170.6717,0.3211171,65.414825,0
219,10.500027,315,0.01019724,204.01257,0.26285788,65.30933,0
220,8.099995,243,0.010161971,150.52794,0.2857984,65.303154,0
221,7.899994,237,0.010127703,138.72118,0.2778014,65.00494,0
222,10.8333645,325,0.01008092,214.92014,0.28202808,65.25008,0
223,5.6666627,170,0.010056544,55.26339,0.34291595,64.853775,0
224,13.96674,419,0.009996746,290.40417,0.3320445,64.65205,0
225,6.7666616,203,0,120.07141,0,0,1
226,7.2999945,219,0.009936915,128.4351,0.30593958,64.88169,0
227,6.233329,187,0.00991053,89.50825,0.29959166,64.78711,0
228,7.7333274,232,0.009877906,134.83278,0.33540457,64.71787,0
229,8.566668,257,0.009841905,153.98186,0.3104852,64.54924,0
230,9.500013,285,0.009802151,165.0716,0.32260224,64.74603,0
231,7.3999944,222,0.009771309,117.33258,0.3174744,64.68463,0
232,8.833338,265,0.009734636,159.8668,0.30572638,64.378006,0
233,8.133328,244,0.009701002,135.6193,0.298733,64.31175,0
234,15.366758,461,0.009637814,222.23273,0.3231168,64.242874,0
235,11.700043,351,0.009590009,220.96983,0.33969948,63.953617,0
236,11.366705,341,0.00954382,224.30002,0.3257761,63.85951,0
237,12.200049,366,0.009494521,245.10153,0.33847594,63.956966,0
238,13.933406,418,0.009438566,276.23215,0.31321162,63.65938,0
239,11.800044,354,0.009391467,212.42653,0.32751846,64.0132,0
240,9.766684,293,0.009352681,119.970055,0.3411049,63.53939,0
241,26.566605,797,0.009248086,505.33133,0.38632056,63.47134,0
242,12.46672,374,0.009199457,152.81528,0.37353253,63.206364,0
243,12.866725,386,0.009149568,197.22577,0.35000044,63.01193,0
244,11.800044,354,0.0091040805,165.40237,0.40046376,62.81632,0
245,15.133422,454,0.009046119,253.37485,0.6258304,62.569134,0
246,13.600068,408,0.00899438,197.15236,0.47181323,62.575237,0
247,14.700083,441,0.008938831,191.28989,0.4923942,62.5678,0
248,24.666634,740,0.008846487,424.132,0.4130622,62.34807,0
249,19.733376,592,0.008773386,181.12225,0.55683815,61.853455,0
250,15.800097,474,0,237.16043,0,0,1
251,13.366732,401,0.008666583,198.94661,0.7685099,61.45884,0
252,16.966751,509,0.008605132,280.20053,0.60885686,61.04219,0
253,16.233429,487,0.008546798,272.36542,0.4733842,61.379047,0
254,20.73336,622,0.008472944,234.45448,0.5135498,60.988976,0
255,12.500053,375,0.008428766,157.57603,0.635819,60.87924,0
256,12.800057,384,0.0083838,106.725204,0.42769113,60.374847,0
257,18.000069,540,0.008321025,323.3184,0.55339414,60.41083,0
258,30.033218,901,0.008217472,663.3414,0.5204122,60.38139,0
259,30.033218,901,0.008115382,639.70746,0.46939412,60.694153,0
260,10.9667,329,0.008078465,108.46565,0.44506016,60.639317,0
261,30.033218,901,0.007978342,725.0008,0.5496912,60.9092,0
262,30.033218,901,0.007879635,721.5745,0.40060276,61.312122,0
263,30.033218,901,0.0077823247,688.4712,0.53264785,61.759518,0
264,7.5333276,226,0.007758133,45.404587,0.38342768,62.091717,0
265,30.033218,901,0.0076625417,737.0856,0.397532,62.2213,0
266,30.033218,901,0.007568301,695.55444,0.42257982,62.656326,0
267,30.033218,901,0.0074753943,647.57153,0.36892977,62.99384,0
268,30.033218,901,0.007383801,714.6792,0.46252984,63.325596,0
269,30.033218,901,0.0072935056,601.2214,0.35959694,63.631794,0
270,30.033218,901,0.007204485,561.5032,0.4776704,64.145966,0
271,30.033218,901,0.0071167243,670.27997,0.5387619,64.56459,0
272,29.866554,896,0.007030681,539.92706,0.51084745,64.830696,0
273,29.69989,891,0.0069463192,610.08545,0.44161922,65.13648,0
274,30.033218,901,0.0068622106,702.8831,0.508134,64.91681,0
275,30.033218,901,0,738.5235,0,0,1
276,30.033218,901,0.006697544,735.98395,0.37821084,65.45201,0
277,30.033218,901,0.0066169538,699.7256,0.40928122,65.193474,0
278,30.033218,901,0.006537503,735.4496,0.37720433,65.910904,0
279,30.033218,901,0.0064591765,719.1341,0.42998987,65.92466,0
280,30.033218,901,0.006381959,706.11285,0.3793243,66.03896,0
281,30.033218,901,0.006305833,603.01587,0.33200043,66.31357,0
282,30.033218,901,0.006230783,693.17255,0.3577072,66.20241,0
283,30.033218,901,0.0061567947,672.5347,0.34030107,66.08218,0
284,30.033218,901,0.006083853,699.82324,0.31837064,66.20888,0
285,30.033218,901,0.0060119433,646.7411,0.36521274,66.11109,0
286,30.033218,901,0.0059410506,579.8852,0.35499528,66.31294,0
287,28.299911,849,0.005875168,477.38953,0.34746414,66.59365,0
288,30.033218,901,0.00580621,633.1366,0.43666488,66.39191,0
289,30.033218,901,0.005738227,641.10095,0.39095375,66.2874,0
290,30.033218,901,0.005671206,600.9017,0.42846924,66.61985,0
291,30.033218,901,0.005605133,581.6245,0.5741741,66.42328,0
292,18.96672,569,0.0055638887,250.56602,0.4866683,66.22242,0
293,30.033218,901,0.0054993336,711.6106,0.8033113,66.364784,0
294,30.033218,901,0.0054356926,624.6993,0.549959,66.42709,0
295,30.033218,901,0.0053729513,613.53265,0.59755784,66.40252,0
296,30.033218,901,0.0053110966,667.39197,0.8571781,66.32207,0
297,30.033218,901,0.0052501173,600.70734,0.77865446,66.32796,0
298,30.033218,901,0.0051900004,643.3137,0.8498093,66.4589,0
299,30.033218,901,0.005130734,585.81305,0.9680723,66.644104,0
300,30.033218,901,0,561.14417,0,0,1
301,27.09993,813,0.0050202934,469.71176,1.0185232,66.251076,0
302,30.033218,901,0.004963428,535.5477,0.8391535,66.39152,0
303,28.366577,851,0.0049104565,465.4375,0.9014957,66.183495,0
304,30.033218,901,0.004855144,524.8671,1.1736858,66.16484,0
305,30.033218,901,0.0048006135,556.56573,1.1860572,66.50874,0
306,30.033218,901,0.0047468557,584.62134,1.2260519,66.56142,0
307,30.033218,901,0.0046938574,611.2104,1.0574205,66.66925,0
308,30.033218,901,0.004641609,570.5334,1.2070816,66.57568,0
309,30.033218,901,0.004590099,649.6531,1.338306,66.67563,0
310,30.033218,901,0.004539318,623.04956,1.0261049,66.63249,0
311,30.033218,901,0.004489255,640.6631,1.3531562,66.69216,0
312,30.033218,901,0.0044399,623.97815,1.6017419,66.69411,0
313,30.033218,901,0.004391244,624.5447,1.3055995,66.654274,0
314,30.033218,901,0.0043432754,631.168,1.2775886,66.537056,0
315,30.033218,901,0.0042959866,616.2485,1.5429974,66.40216,0
316,30.033218,901,0.0042493655,656.07794,1.461616,66.384094,0
317,30.033218,901,0.0042034043,667.9138,1.3598164,66.26475,0
318,30.033218,901,0.0041580927,663.7729,1.2403293,66.276764,0
319,30.033218,901,0.0041134222,659.7291,1.3824073,65.958244,0
320,30.033218,901,0.0040693837,676.9307,1.5048642,65.86087,0
321,30.033218,901,0.004025968,702.5076,1.4927998,65.7831,0
322,30.033218,901,0.0039831665,683.2264,1.3780211,65.70942,0
323,30.033623,899,0.0039409627,700.0411,1.4488418,65.67892,0
324,30.03348,889,0.0038993144,651.8393,1.383392,65.70796,0
325,30.021963,897,0,685.2829,0,0,1
326,30.033218,901,0.003817874,663.3683,1.5907385,65.4493,0
327,30.033218,901,0.0037780162,633.8914,1.2196108,65.61169,0
328,30.033218,901,0.0037387218,765.60364,1.2867851,65.72208,0
329,30.033218,901,0.003699983,720.55804,1.5223688,65.907974,0
330,30.033218,901,0.0036617927,699.1224,1.4966483,65.98597,0
331,11.50004,345,0.0036473125,148.88754,1.3232274,65.963844,0
332,30.033218,901,0.0036098668,668.86914,1.6598823,65.92362,0
333,6.3999953,192,0.0036019566,64.01342,1.4325622,65.77234,0
334,30.033218,901,0.0035651526,660.00635,1.3243546,65.70663,0
335,26.999931,810,0.0035325103,559.57587,1.3376646,65.47396,0
336,13.733403,412,0.0035160664,235.23096,1.2066499,65.31398,0
337,10.00002,300,0.0035041608,167.41719,1.5456585,65.34942,0
338,12.866725,386,0.003488924,228.60367,1.4874846,65.44222,0
339,11.7333765,352,0.0034751105,192.2254,1.7417011,65.243004,0
340,11.23337,337,0.0034619574,178.58257,1.3998823,65.20646,0
341,10.333358,310,0.00344992,156.55974,1.7734994,64.93005,0
342,10.366692,311,0.0034379023,159.664,1.6997176,64.903755,0
343,8.133328,244,0.0034285155,121.204025,1.2206074,65.117165,0
344,12.46672,374,0.0034141974,196.69049,1.7577646,64.80103,0
345,5.6666627,170,0.0034077168,83.37619,1.1527328,64.86166,0
346,10.500027,315,0.0033957548,160.117,2.103091,64.77173,0
347,7.599994,228,0.003387134,126.83788,1.2552137,64.721405,0
348,4.8666635,146,0.00338163,63.513935,1.9412127,64.74991,0
349,4.9999967,150,0.0033759885,66.8138,1.4125597,64.62572,0
350,5.1999965,156,0,70.18521,0,0,1
351,6.8333282,205,0.0033624656,90.39409,1.8307294,64.496544,0
352,11.800044,354,0.0033492795,219.75208,1.9832478,64.5476,0
353,7.799994,234,0.0033406038,129.69334,1.6617477,64.56165,0
354,9.366678,281,0.003330228,150.59714,1.8726835,64.57964,0
355,30.033218,901,0.0032972675,587.13275,1.7761902,64.27884,0
356,11.900045,357,0.0032843365,169.2,1.6510084,64.055664,0
357,13.400065,402,0.0032698633,217.89496,1.3311573,64.072495,0
358,11.966713,359,0.0032570162,177.88942,1.6071919,63.753223,0
359,10.366692,311,0.0032459446,137.30286,2.020726,63.91998,0
360,8.600001,258,0.0032368023,108.10884,1.773376,63.876038,0
361,19.866707,596,0.0032158224,320.14935,1.6819978,63.432205,0
362,8.900005,267,0.0032064882,105.00515,1.7915939,63.09386,0
363,11.100035,333,0.0031949012,168.03867,1.8862728,63.049374,0
364,18.83339,565,0.003175381,314.50085,1.679702,62.768646,0
365,7.1999946,216,0.0031679645,94.624115,1.1518908,62.693996,0
366,8.066661,242,0.003159685,94.95909,1.362154,62.540096,0
367,7.5333276,226,0.003151982,106.480705,1.5635054,62.91269,0
368,8.166662,245,0.0031436617,111.47241,1.7797723,62.498917,0
369,8.23333,247,0.0031353063,117.285164,1.3027055,62.24698,0
370,13.166729,395,0.0031220121,234.3953,1.3553197,62.606464,0
371,7.9666605,239,0.0031140083,110.12032,1.8301504,62.061436,0
372,7.1999946,216,0.0031068013,59.562336,1.4265393,62.12918,0
373,6.4333286,193,0.0031003822,65.15479,1.760518,61.857773,0
374,7.8333273,235,0.0030925926,98.8228,1.4861588,61.705624,0
375,7.0999947,213,0,92.873566,0,0,1
376,6.933328,208,0.0030787094,81.46529,1.5089381,61.706486,0
377,11.1333685,334,0.0030677607,144.14482,1.6326908,61.609894,0
378,14.533414,436,0.0030535557,265.60016,1.632913,61.43975,0
379,6.6666617,200,0.0030470723,73.45023,1.6299268,61.219936,0
380,13.200063,396,0.003034295,216.49948,1.8715053,61.254383,0
381,6.6666617,200,0.0030278726,75.83535,1.7581525,61.22029,0
382,6.233329,187,0.0030218852,68.230286,2.1627014,61.084732,0
383,19.033386,571,0.0030037141,419.22098,1.4566723,60.966717,0
384,16.866753,506,0.002987747,347.268,1.3601704,60.775932,0
385,6.599995,198,0.0029815338,60.916126,1.6855226,60.188534,0
386,13.366732,401,0.0029690107,216.6805,1.5654918,60.836983,0
387,11.1333685,334,0.0029586395,196.51848,1.8064215,60.434093,0
388,6.466662,194,0.0029526413,44.419563,0.9442045,61.07939,0
389,5.7333293,172,0.002947338,31.44112,1.2586797,60.622894,0
390,11.033367,331,0.0029371735,175.69995,1.5716069,60.18928,0
391,6.166662,185,0.0029315152,42.87689,1.5942738,60.60361,0
392,9.533347,286,0.002922801,153.36887,1.4956483,60.049736,0
393,9.433346,283,0.0029142164,162.25946,1.3142418,59.773884,0
394,7.2999945,219,0.0029075998,95.66959,1.215495,59.79186,0
395,6.466662,194,0.0029017576,67.93594,1.3448777,59.509857,0
396,8.099995,243,0.0028944649,116.60682,1.5391321,59.473827,0
397,13.300064,399,0.0028825512,220.77536,1.7562727,59.49226,0
398,21.000023,630,0.002863892,392.6231,1.4358461,59.40157,0
399,6.366662,191,0.0028582718,85.32018,1.6496304,58.742134,0
400,17.166748,515,0,359.40262,0,0,1
401,17.43341,523,0.0028280232,298.1818,1.4597582,59.24021,0
402,7.8666606,236,0.0028212147,85.50894,1.4255933,58.932148,0
403,5.599996,168,0.0028163835,71.20374,1.4137808,58.54416,0
404,20.900024,627,0.002798466,381.9143,1.5166625,59.000507,0
405,9.233343,277,0.002790606,156.08243,1.6771046,58.74546,0
406,13.333398,400,0.0027793176,249.49739,1.3995802,58.807407,0
407,5.366663,161,0.0027747937,90.32735,1.6273397,58.901802,0
408,17.800072,534,0.0027598722,388.66675,1.5029421,58.448772,0
409,6.6333284,199,0.0027543441,111.31983,1.270576,58.51907,0
410,8.199996,246,0.0027475338,160.90984,1.3157116,58.380367,0
411,24.299973,729,0.0027275062,372.96387,1.402085,58.269688,0
412,7.8333273,235,0.0027210996,123.7299,1.3123816,58.419685,0
413,4.599997,138,0.0027173483,49.73598,1.5059097,57.845905,0
414,7.799994,234,0.0027110062,129.40434,1.3702948,57.7198,0
415,6.799995,204,0.0027054967,103.71105,1.2535628,58.02536,0
416,6.4333286,193,0.0027003004,95.64944,1.4674755,57.855396,0
417,7.7666607,233,0.002694048,114.209335,1.3964587,57.527416,0
418,7.4999943,225,0.0026880319,127.05442,1.4834251,57.79621,0
419,7.3999944,222,0.0026821173,142.75934,1.4182488,57.971622,0
420,7.8333273,235,0.0026758788,137.57454,1.445606,57.63974,0
421,6.8666615,206,0.0026704292,128.73149,1.499669,57.322365,0
422,4.93333,148,0.002666525,69.75998,1.3259912,57.497684,0
423,9.133342,274,0.0026593213,152.4287,1.440719,57.79123,0
424,16.200096,486,0.0026466195,284.6639,1.2017746,57.609814,0
